Timestamp,Temperature,ECG,GSR,Emotion
2025-03-30 18:02:25.057960,58.13125,1.0017875,0.765625,Sad
2025-03-30 18:03:26.087233,47.1125,0.9180875000000001,0.97855,Sad
2025-03-30 18:04:27.121954,61.088750000000005,1.0277375,0.6706375,Sad
2025-03-30 18:05:28.160942,47.861250000000005,0.9966750000000001,0.8815875,Sad
2025-03-30 18:06:29.191903,47.015,0.9433624999999999,0.9126125000000002,Sad
2025-03-30 18:07:30.227198,49.27875000000001,1.1851,0.8201750000000001,Sad
2025-03-30 18:08:31.255890,50.15625,0.90615,0.8868750000000001,Sad
2025-03-30 18:09:32.285350,48.3525,1.175375,0.74495,Sad
2025-03-30 18:10:33.299815,53.96875,0.9761749999999999,0.7361375,Sad
2025-03-30 18:11:34.333704,48.9425,1.0166125000000001,0.9009625,Sad
2025-03-30 18:12:35.371227,54.67125,0.979275,0.7832999999999999,Sad
2025-03-30 18:13:36.401410,54.01375,0.88375,0.872825,Sad
2025-03-30 18:14:37.433336,54.1675,0.9926999999999999,0.7831750000000001,Sad
2025-03-30 18:15:38.470820,48.052499999999995,0.8900375,0.9212625000000001,Sad
2025-03-30 18:16:39.495717,44.096250000000005,1.0903000000000003,0.921025,Sad
2025-03-30 18:17:40.533990,52.504999999999995,0.9505374999999999,0.834875,Sad
2025-03-30 18:18:41.566885,49.24750000000001,0.913575,0.9085125000000002,Sad
2025-03-30 18:19:42.599756,51.85875,0.9654875,0.8115500000000001,Sad
2025-03-30 18:20:43.627537,53.79625,0.9118625000000001,0.8596625,Sad
2025-03-30 18:21:44.661829,50.848749999999995,1.0584875,0.8065375000000001,Sad
2025-03-30 18:22:45.700239,53.816250000000004,0.941325,0.7876125,Sad
2025-03-30 18:23:46.741761,52.42625,0.953275,0.827075,Sad
2025-03-30 18:24:47.773411,45.94,0.9545250000000001,0.9440875,Sad
2025-03-30 18:25:48.812989,49.748749999999994,0.9951874999999999,0.8534,Sad
2025-03-30 18:26:49.843106,53.96999999999999,1.0356874999999999,0.8208125,Sad
2025-03-30 18:27:50.883561,48.45875,1.0338125,0.8719875,Sad
2025-03-30 18:28:51.914088,49.52375,1.0002,0.7856875000000001,Sad
2025-03-30 18:29:52.953004,49.4225,0.9850625000000001,0.8483,Sad
2025-03-30 18:30:53.988429,48.12375,1.0141499999999999,0.8573625,Sad
2025-03-30 18:31:55.028545,48.11875,1.0605,0.8225374999999999,Sad
2025-03-30 18:32:56.057336,56.11375,0.911575,0.7964625,Sad
2025-03-30 18:33:57.088804,50.026250000000005,1.0191250000000003,0.7824374999999999,Sad
2025-03-30 18:34:58.120337,50.785000000000004,0.972025,0.871975,Sad
2025-03-30 18:35:59.158004,50.495000000000005,0.9346375,0.8340375,Sad
2025-03-30 18:37:00.186591,44.9225,1.0758625,0.8670375,Sad
2025-03-30 18:38:01.218534,49.739999999999995,0.9684625,0.8419375,Sad
2025-03-30 18:39:02.258815,44.87499999999999,1.0519250000000002,0.8867750000000001,Sad
2025-03-30 18:40:03.299355,55.298750000000005,0.9268750000000001,0.7476625,Sad
2025-03-30 18:41:04.335270,48.0575,1.028475,0.8252625,Sad
2025-03-30 18:42:05.374969,47.68375,0.9943249999999999,0.8385874999999998,Sad
2025-03-30 18:43:06.412872,53.71374999999999,0.8390625,0.7933625000000001,Sad
2025-03-30 18:44:07.448190,51.09250000000001,0.98735,0.7881,Sad
2025-03-30 18:45:08.482389,47.1375,1.1008875,0.8291000000000001,Sad
2025-03-30 18:46:09.518645,50.16375000000001,0.951525,0.80535,Sad
2025-03-30 18:47:10.551624,48.48625,0.9327875000000001,0.8682875000000001,Sad
2025-03-30 18:48:11.589990,50.14,0.9158000000000002,0.8205125000000001,Sad
2025-03-30 18:49:12.628438,47.853750000000005,0.993125,0.8631125,Sad
2025-03-30 18:50:13.666975,47.9575,0.988875,0.832675,Sad
2025-03-30 18:51:14.706427,47.33125,1.0133250000000003,0.8445750000000001,Sad
2025-03-30 18:52:15.744793,56.72125,0.9521499999999999,0.7240750000000001,Sad
2025-03-30 18:53:16.773096,50.345,0.9178374999999999,0.8483,Sad
2025-03-30 18:54:17.809772,46.645,1.0401250000000002,0.863425,Sad
2025-03-30 18:55:18.842447,50.67875000000001,0.9323124999999999,0.8934249999999999,Sad
2025-03-30 18:56:19.874378,44.7575,0.993675,0.89035,Sad
2025-03-30 18:58:20.917315,46.8825,1.02575,0.8427749999999999,Neutral
2025-03-30 18:59:21.949531,47.176249999999996,0.9650124999999999,0.9105375,Neutral
2025-03-30 19:00:22.987930,53.209999999999994,0.9764875,0.7924375,Neutral
2025-03-30 19:01:24.027149,48.190000000000005,0.927225,0.9174125,Neutral
2025-03-30 19:02:25.068354,54.49250000000001,0.9633499999999999,0.74785,Neutral
2025-03-30 19:03:26.098016,50.51875,0.9813375000000001,0.8043875000000001,Neutral
2025-03-30 19:04:27.129743,54.753750000000004,0.8815500000000001,0.8021,Neutral
2025-03-30 19:05:28.167468,47.38,0.9311874999999998,0.8883125,Neutral
2025-03-30 19:06:29.205670,51.958749999999995,0.9787500000000001,0.8106375,Neutral
2025-03-30 19:07:30.243858,49.8625,0.9755749999999999,0.8215874999999999,Neutral
2025-03-30 19:08:31.276425,46.41875,0.9364250000000001,0.8965250000000001,Neutral
